DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NG201800000140,NGGE7AFL,NG,2018.0,140.0,NG2018DHS,158185.796875,180635.3125,206442.921875,103.74166870117188,90.45833587646484,115.72500610351562,88.74166870117188,29.223005294799805,26.347087860107422,33.22248840332031,24.424312591552734,0.021504672919914175,0.032483907152049546,0.1073270129856627,30.52434624565972,29.248518202039932,29.41397433810764,30.473954942491318,11.108333587646484,10.041666984558105,10.449999809265137,10.416666984558105,4.0,3225.222222222222,3223.8888888888887,3267.5555555555557,3346.3333333333335,3522.4444444444443,3525.6666666666665,3562.0,0.0,0.0,0.0,0.0,30.882037533512065,1731.5774739583333,-807.0,0.0,0.0,0.1295430885174783,0.30936411956759347,24.575252956814236,24.68805609809028,24.539764404296875,25.271976047092014,1.0263473878916722,274.38480227882036,-1.0,18.138726855730564,2.8366751581350536,4.228278684232574,0.5501468777656555,0.5531822443008423,0.5306161642074585,0.4961854815483093,0.5914081335067749,0.5888632535934448,0.52046138048172,0.5086963176727295,32.116668701171875,31.96666717529297,32.42499923706055,32.20833206176758,26.53333282470703,26.924999237060547,27.17500114440918,26.983333587646484,21.008333206176758,21.92500114440918,21.975000381469727,21.791667938232422,0.19107028930335032,18.626161363389755,20.12759229871962,19.66555616590712,20.07000054253472,3.5500001907348633,3.433333396911621,3.4833333492279053,3.633333206176758,198735.03184713377,14156.445512820514,103130.86261980831,1404.7,1266.4,1637.8,1297.1,1207.2,1363.2,1199.8,0.3622183710256786,0.0,0.0,1.0,27.51850128173828,23.507251739501953,25.427000045776367,26.9637508392334,25.569250106811523,23.935501098632812,25.059499740600586,27.91425132751465,26.366500854492188,25.72450065612793,24.826751708984375,24.145248413085938,68.65415549597856,8.517426273458446,65.0202571440508,73.87535511363636,84.35964655748663,96.41222426470588,95182.96875,106924.109375,120610.828125,136004.0625,299.69862181635386,336.6673927613941,379.76223190348526,428.2303116621984,8.396666526794434,8.702499389648438,9.884166717529297,8.210000038146973
NG201800000141,NGGE7AFL,NG,2018.0,141.0,NG2018DHS,50128.8828125,57243.1015625,65421.50390625,103.74166870117188,90.45833587646484,115.72500610351562,88.74166870117188,29.223005294799805,26.347087860107422,33.22248840332031,24.424312591552734,0.0086212554297889,0.010901711619319245,0.019307262981280732,27.54490966796875,26.93731689453125,27.520465087890624,28.740478515625,11.108333587646484,10.041666984558105,10.449999809265137,10.416666984558105,4.0,3753.7,3798.3,3885.0,3976.0,4228.7,4189.3,4263.6,0.0,0.0,0.0,0.0,29.286103542234333,1723.799072265625,-807.0,0.0,0.0,0.13604573188814814,0.3245563378527689,22.561000061035156,23.042160034179688,23.335853576660156,24.05765380859375,1.2151892288871433,451.18936820652175,-1.0,21.744195025900137,1.272693799889606,6.555947345236073,0.5273405909538269,0.5355719327926636,0.5054264068603516,0.4851612150669098,0.5990685224533081,0.6052966117858887,0.5215590000152588,0.5270686149597168,32.116668701171875,31.96666717529297,32.42499923706055,32.20833206176758,26.53333282470703,26.924999237060547,27.17500114440918,26.983333587646484,21.008333206176758,21.92500114440918,21.975000381469727,21.791667938232422,0.00904557841394084,17.577090454101562,19.147000122070313,19.151243591308592,19.37483367919922,3.5500001907348633,3.433333396911621,3.4833333492279053,3.633333206176758,200264.30476190476,5100.731511254019,103929.28434504793,1591.8181818181818,1439.4545454545455,1798.4545454545455,1409.3636363636363,1369.090909090909,1512.4545454545455,1343.3636363636363,0.6623044221297555,0.0,0.0,0.0,26.741249084472656,22.89025115966797,24.619998931884766,26.197998046875,24.753501892089844,23.322250366210938,24.38050079345703,27.12925148010254,25.633249282836914,25.005250930786133,24.155500411987305,23.527000427246094,206.0326086956522,20.35054347826087,18.925211810286104,21.502636984843324,24.5542617506812,28.06236163147139,53743.55078125,60547.4140625,68497.109375,77466.7109375,171.4156547214674,193.1165930706522,218.47214673913044,247.0806725543478,8.396666526794434,8.702499389648438,9.884166717529297,8.210000038146973
NG201800000142,NGGE7AFL,NG,2018.0,142.0,NG2018DHS,56753.21875,64807.5546875,74066.6953125,108.9749984741211,92.88333892822266,117.125,92.50833892822266,30.4116268157959,26.98789405822754,33.22694778442383,25.22954559326172,0.004207195360449296,0.005335256268706502,0.00978046957450577,28.983819580078126,28.396331787109375,28.354168701171876,29.260989379882812,10.983333587646484,9.90000057220459,10.375,10.341667175292969,1.0,3462.7,3499.2,3548.6,3550.5,3817.6,3837.4,3914.3,0.0,0.0,0.0,0.0,26.33068783068783,1669.350341796875,4.0,0.0,0.0,0.1426568048539682,0.3231944727906478,23.728181457519533,24.055252075195312,23.980831909179688,24.604493713378908,1.1418797014878979,140.30208678713527,-1.0,14.03559660974801,5.889347956730769,3.258461383040451,0.5256017684936524,0.5431427001953125,0.5031357447306315,0.48254095713297523,0.5572115580240885,0.5786383946736654,0.48493804931640627,0.4923395156860352,32.0,31.858333587646484,32.349998474121094,32.125,26.475000381469727,26.883333206176758,27.133333206176758,26.933334350585938,21.016666412353516,21.95833396911621,21.975000381469727,21.78333282470703,0.3124833652501472,18.47254638671875,19.714166259765626,19.60749969482422,19.948001098632812,3.5833334922790527,3.441666603088379,3.5250000953674316,3.6666667461395264,216795.40317460318,4443.429810725552,88496.85443037975,1507.5,1376.8333333333333,1676.0,1357.5,1330.75,1483.25,1260.9166666666667,0.7926774973578415,0.0,0.0,0.0,26.75400161743164,22.834999084472656,24.44449806213379,26.155498504638672,24.689250946044922,23.13300132751465,24.110750198364258,27.054750442504883,25.490501403808594,24.83099937438965,24.000001907348633,23.335500717163086,125.35278514588859,32.283819628647215,23.426306482263513,26.616733530405405,30.394143264358107,34.73659997888514,32463.77734375,36468.125,41136.43359375,46386.5703125,101.09501409151194,113.56491420755968,128.1024328580902,144.45180910145888,8.28083324432373,8.616666793823242,9.81833267211914,8.230833053588867
NG201800000143,NGGE7AFL,NG,2018.0,143.0,NG2018DHS,28427.80859375,32462.24609375,37100.16796875,108.9749984741211,92.88333892822266,117.125,92.50833892822266,30.4116268157959,26.98789405822754,33.22694778442383,25.22954559326172,0.0007278626367496768,0.0008887681487230848,0.0032816986180254338,28.822183227539064,28.359832763671875,28.327850341796875,28.603204345703126,10.983333587646484,9.90000057220459,10.375,10.341667175292969,1.0,3424.3,3429.3,3517.2,3537.7,3718.4,3769.0,3770.4,0.0,0.0,0.0,0.0,23.7088948787062,1700.4639892578125,4.0,0.0,0.0,0.14227472535676045,0.3246397451940531,23.796365356445314,24.039582824707033,24.009825134277342,24.31326904296875,1.1732908182067048,117.91936910377359,-1.0,12.155174728352426,6.431149711506064,3.1234989628958894,0.537193843296596,0.5571720259530204,0.5262213093893868,0.49517107009887695,0.5730588776724679,0.5977162633623395,0.5151089940752301,0.5088023458208356,32.0,31.858333587646484,32.349998474121094,32.125,26.475000381469727,26.883333206176758,27.133333206176758,26.933334350585938,21.016666412353516,21.95833396911621,21.975000381469727,21.78333282470703,0.023343930888993673,18.77054443359375,19.719332885742187,19.691802978515625,20.023333740234374,3.5833334922790527,3.441666603088379,3.5250000953674316,3.6666667461395264,221878.96774193548,13613.471518987342,81662.91482649843,1492.1,1376.0,1670.4,1364.0,1307.7,1482.4,1267.2,0.4789794757359754,0.0,0.0,0.0,27.042999267578125,23.079750061035156,24.750999450683594,26.474750518798828,25.017749786376953,23.37925148010254,24.40974998474121,27.33275032043457,25.818252563476562,25.118499755859375,24.291749954223633,23.604999542236328,175.9541778975741,36.501347708894876,11.74866651452106,13.348717730978262,15.243148140285326,17.420956818953805,24501.416015625,27523.64453125,31046.96875,35009.41796875,77.55178150269542,87.11773500673854,98.26974182951483,110.81166821091644,8.28083324432373,8.616666793823242,9.81833267211914,8.230833053588867
NG201800000144,NGGE7AFL,NG,2018.0,144.0,NG2018DHS,54123.73828125,61804.90625,70635.0625,108.9749984741211,92.88333892822266,117.125,92.50833892822266,30.4116268157959,26.98789405822754,33.22694778442383,25.22954559326172,0.0070636824956015936,0.012251523941282242,0.09025840759277344,29.04751864346591,28.68155184659091,28.47530573064631,29.14141845703125,10.983333587646484,9.90000057220459,10.375,10.341667175292969,1.0,3384.6363636363635,3385.818181818182,3430.909090909091,3524.3636363636365,3778.4545454545455,3798.7272727272725,3865.909090909091,0.0,0.0,0.0,0.0,24.158176943699733,1670.1924479166667,5.0,0.0,0.0,0.1599928576637963,0.3363198209593262,23.555702903053977,24.306460293856535,24.167782870205965,24.56533258611506,1.4276815215000838,411.24530831099196,-1.0,16.03644436997319,3.6241857615616624,3.5626741056467828,0.5142577807108561,0.5312004407246907,0.47803258895874023,0.46089350382486977,0.5447736740112304,0.5673234303792317,0.45395545959472655,0.4643363952636719,32.0,31.858333587646484,32.349998474121094,32.125,26.475000381469727,26.883333206176758,27.133333206176758,26.933334350585938,21.016666412353516,21.95833396911621,21.975000381469727,21.78333282470703,0.0567472514437858,18.063885775479402,19.93136319247159,19.860261396928266,19.98924394087358,3.5833334922790527,3.441666603088379,3.5250000953674316,3.6666667461395264,209340.59305993692,13705.419047619047,94952.7873015873,1562.5,1374.0,1706.4,1325.0,1313.3,1429.6,1297.2,0.3349580125578607,0.0,0.0,1.0,27.13050079345703,23.15999984741211,24.751249313354492,26.53125,24.996501922607422,23.458999633789062,24.43174934387207,27.421249389648438,25.74100112915039,25.197999954223633,24.317750930786133,23.64324951171875,172.9490616621984,20.361930294906166,22.27320403218921,25.306592597336067,28.898066619706285,33.02677275443989,36343.34375,40853.4140625,46113.4765625,52033.34765625,114.65993632707774,128.8898814510724,145.4862809986595,164.1646699061662,8.28083324432373,8.616666793823242,9.81833267211914,8.230833053588867
NG201800000145,NGGE7AFL,NG,2018.0,145.0,NG2018DHS,9007.19921875,10285.48828125,11754.990234375,108.3499984741211,103.75,100.875,91.5666732788086,25.544204711914062,24.949899673461914,23.735294342041016,21.80158805847168,0.16525780070911755,0.18521337075666947,0.44548849626020953,32.313636779785156,32.762725830078125,32.44166564941406,33.97909164428711,11.383333206176758,10.591667175292969,10.966667175292969,10.958333015441895,2,2876,2930,2988,2965,2899,2851,2888,0.0,0.0,0.0,0.0,32.0,1610.00927734375,4,0.0,0.0,0.13947591184725552,0.2762853564146368,26.06818199157715,26.71636390686035,26.49333381652832,27.443635940551758,2.8983252389090404,23.798570905412948,-1.0,28.275482177734375,3.512021745954241,5.7895001002720425,0.5981485843658447,0.5368361473083496,0.3235372006893158,0.375077486038208,0.6141476035118103,0.5174479484558105,0.24448162317276,0.3144853413105011,32.0,32.31666564941406,32.766666412353516,32.38333511352539,26.283334732055664,27.0,27.25,26.883333206176758,20.616666793823242,21.725000381469727,21.80000114440918,21.42500114440918,2.9651397178912986,19.82272720336914,20.670000076293945,20.545000076293945,20.90818214416504,4.241666793823242,4.1583333015441895,4.25,4.200000286102295,337267.8461538461,12808.183238636364,107794.82291666667,1267,1220,1382,1314,1279,1437,1337,0.23636393887656076,2.0,3.0,3.0,29.621999740600586,24.885000228881836,25.795000076293945,28.308000564575195,26.042999267578125,25.4950008392334,26.256999969482422,29.910999298095703,27.915000915527344,26.623001098632812,26.049999237060547,25.33300018310547,54.92857142857143,0.8571428571428571,93.25308227539062,105.95321655273438,120.98995208740234,138.2759552001953,848.8846435546875,954.0325927734375,1076.6402587890625,1214.60595703125,71.98521205357143,80.9017333984375,91.298828125,102.998291015625,7.076666355133057,6.941666603088379,6.832499980926514,6.40749979019165
NG201800000146,NGGE7AFL,NG,2018.0,146.0,NG2018DHS,56985.85546875,65073.21484375,74370.3125,108.3499984741211,103.75,100.875,91.5666732788086,25.544204711914062,24.949899673461914,23.735294342041016,21.80158805847168,0.322666755089393,0.33310956221360427,0.45038612072284406,33.16400146484375,32.86000061035156,31.84166717529297,32.813636779785156,11.383333206176758,10.591667175292969,10.966667175292969,10.958333015441895,2.0,2719.0,2796.0,2773.0,2930.0,2894.0,2874.0,2920.0,0.0,0.0,0.0,0.0,53.714285714285715,1610.00927734375,-807,1.1440609693527222,0.0,0.13991189758425945,0.24389606130125024,26.756999969482422,27.0674991607666,26.533105850219727,26.91098403930664,3.4061358315604076,28.600202287946427,-1.0,35.624755859375,12.258510044642858,7.6853806631905695,0.5766481757164001,0.5369755625724792,0.38173943758010864,0.38839632272720337,0.5826306939125061,0.5207582712173462,0.30850696563720703,0.330451101064682,32.0,32.31666564941406,32.766666412353516,32.38333511352539,26.283334732055664,27.0,27.25,26.883333206176758,20.616666793823242,21.725000381469727,21.80000114440918,21.42500114440918,5.060558976798222,20.350000381469727,21.274999618530273,21.224544525146484,21.008333206176758,4.241666793823242,4.1583333015441895,4.25,4.200000286102295,308160.28571428574,9243.830729166666,92460.09615384616,1233,1165,1310,1203,1256,1300,1285,0.21134899343763078,3.0,3.0,3.0,29.91900062561035,25.111000061035156,25.930999755859375,28.273000717163086,26.123001098632812,25.655000686645508,26.5310001373291,29.864999771118164,28.170000076293945,26.875,26.381999969482422,25.575000762939453,3.142857142857143,0.14285714285714285,654.3011997767857,743.4104352678571,848.9142020089286,970.19970703125,5688.837890625,6393.48095703125,7215.14697265625,8139.74462890625,477.87928989955356,537.0714983258929,606.0938895089286,683.7628348214286,7.076666355133057,6.941666603088379,6.832499980926514,6.40749979019165
NG201800000147,NGGE7AFL,NG,2018.0,147.0,NG2018DHS,56922.4921875,65000.859375,74287.6171875,108.3499984741211,103.75,100.875,91.5666732788086,25.544204711914062,24.949899673461914,23.735294342041016,21.80158805847168,0.32538325969989484,0.3351441530080942,0.45360279083251953,33.16400146484375,32.86000061035156,31.84166717529297,32.813636779785156,11.383333206176758,10.591667175292969,10.966667175292969,10.958333015441895,2,2719.0,2796.0,2773.0,2930.0,2894.0,2874.0,2920.0,0.0,0.0,0.0,0.0,47.2,1610.00927734375,5,0.0,0.0,0.1434906155759604,0.25476709236807227,26.756999969482422,27.0674991607666,26.533105850219727,26.91098403930664,3.368133290608724,27.530385335286457,-1.0,34.93097737630208,12.454705810546875,7.4589691162109375,0.5868231654167175,0.5476070046424866,0.3838787078857422,0.39031875133514404,0.5981742143630981,0.5349766612052917,0.31019100546836853,0.33226829767227173,32.0,32.31666564941406,32.766666412353516,32.38333511352539,26.283334732055664,27.0,27.25,26.883333206176758,20.616666793823242,21.725000381469727,21.80000114440918,21.42500114440918,5.039422207191342,20.350000381469727,21.274999618530273,21.224544525146484,21.008333206176758,4.241666793823242,4.1583333015441895,4.25,4.200000286102295,308461.25,8357.270089285714,92029.94230769231,1233,1165,1310,1203,1256,1300,1285,0.21741032600402832,3.0,3.0,3.0,29.95400047302246,25.09200096130371,25.91900062561035,28.354999542236328,26.187999725341797,25.644001007080078,26.513999938964844,29.937000274658203,28.126001358032227,26.85099983215332,26.369998931884766,25.541000366210938,3.4,0.8666666666666667,649.2843191964286,737.7103794642857,842.4051339285714,962.7607421875,6600.95703125,7418.580078125,8371.98828125,9444.83203125,517.531640625,581.6353515625,656.3848958333333,740.4985677083333,7.076666355133057,6.941666603088379,6.832499980926514,6.40749979019165
NG201800000148,NGGE7AFL,NG,2018.0,148.0,NG2018DHS,5307.4755859375,6060.705078125,6926.6064453125,104.3499984741211,102.25,99.15833282470703,90.60833740234375,23.80608367919922,23.779069900512695,21.87316131591797,20.28544807434082,0.00039462170874079067,0.0012093070739259322,0.011118359863758087,31.33909034729004,32.319091796875,31.1733341217041,32.17909240722656,11.574999809265137,10.850000381469727,11.133333206176758,11.141666412353516,2.0,2876,2859,2871,3109,3288,3425,3423,0.0,0.0,0.0,0.0,29.142857142857142,1601.3812255859375,5,0.0,0.0,0.1787543353160862,0.25322295309536613,25.560909271240234,26.273712158203125,25.873332977294922,26.334545135498047,2.846094948904855,26.45306178501674,-1.0,21.973499843052455,23.32411847795759,5.080044882638114,0.6031807065010071,0.550636887550354,0.4108927547931671,0.4388785660266876,0.6195353269577026,0.5352926254272461,0.3363812565803528,0.38710421323776245,32.54166793823242,32.95000076293945,33.38333511352539,32.82500076293945,26.71666717529297,27.491666793823242,27.80000114440918,27.241666793823242,20.96666717529297,22.100000381469727,22.25,21.683334350585938,2.520303241277145,19.78272819519043,20.22833251953125,20.573333740234375,20.489999771118164,4.383333206176758,4.300000190734863,4.5333333015441895,4.4666666984558105,280236.3076923077,6128.063058035715,115839.45454545454,1450,1480,1537,1491,1505,1538,1529,0.5554816382271903,0.0,0.0,0.0,29.003999710083008,24.208999633789062,25.075000762939453,26.829999923706055,25.28499984741211,24.761999130249023,25.826000213623047,28.44700050354004,27.517000198364258,25.993000030517578,25.663000106811523,24.781999588012695,89.78571428571429,3.5,79.38236781529018,90.19344656808036,102.99358258928571,117.70840890066964,1389.22998046875,1561.304443359375,1761.9664306640625,1987.7513427734375,116.72628348214286,131.18436104910714,148.04446847098214,167.01541573660714,6.635833263397217,6.549999713897705,6.467499732971191,6.057499885559082
NG201800000149,NGGE7AFL,NG,2018.0,149.0,NG2018DHS,118287.265625,135074.421875,154372.703125,109.1500015258789,107.16666412353516,98.91666412353516,91.25833129882812,25.63209342956543,25.668663024902344,22.39622688293457,20.978927612304688,0.4315831877968528,0.4873804179104892,0.5862135887145996,32.7136344909668,32.69545364379883,33.38199996948242,34.40800094604492,11.558333396911621,10.825000762939453,11.02500057220459,11.100000381469727,2.0,2446.0,2584.0,2623.0,2773.0,2748.0,2687.0,2642.0,0.0,0.0,0.0,0.0,62.357142857142854,1601.3812255859375,-807,0.0,0.0,0.1470791610975669,0.20567437910477704,26.930908203125,27.19189453125,27.460166931152344,28.261499404907227,2.461338588169643,9.983849661690849,-1.0,34.67070007324219,26.15057373046875,6.957349504743304,0.5000203251838684,0.48448899388313293,0.3515314757823944,0.3429509997367859,0.47576266527175903,0.4496685266494751,0.2753680646419525,0.28030043840408325,32.90833282470703,33.28333282470703,33.70833206176758,33.20000076293945,27.108333587646484,27.850000381469727,28.17500114440918,27.625,21.350000381469727,22.45833396911621,22.683334350585938,22.100000381469727,2.1083400331694504,21.148181915283203,21.68833351135254,21.538333892822266,22.114999771118164,4.258333683013916,4.175000190734863,4.416666507720947,4.349999904632568,233075.07692307694,6362.962139423077,74203.53846153847,1289,1262,1335,1269,1258,1312,1370,0.39296017374311176,3.0,3.0,3.0,30.343000411987305,25.832000732421875,26.579999923706055,28.57699966430664,26.81399917602539,26.11400032043457,27.009000778198242,30.093000411987305,28.586000442504883,27.41499900817871,26.99799919128418,26.18199920654297,2.0,0.0,1264.0454799107142,1436.1958705357142,1640.0186941964287,1874.3304966517858,1254.614501953125,1410.01806640625,1591.230712890625,1795.1328125,105.29241071428571,118.33450753348214,133.54261997767858,150.65492466517858,6.623332977294922,6.549999713897705,6.4083333015441895,5.930833339691162
