DHSID,DHSYEAR,DHSCLUST,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
KE202200000087,2022,87,234.4491882,266.7740173,304.3518677,347.5348816,428.3447571,16.85289383,13.25107956,12.80518055,23.14967537,21.97868538,30.97280312,31.47594833,31.10740662,30.83850861,30.69923592,8.077343941,8.106249809,7.531018257,7.622120857,7.329716682,2,51.28710175,0.420274407,0.408965498,0.405202121,0.424979985,0.453794658,0,0,0,0,0,31.54955292,8,0.087539881,0.04952703,0.18609336,0.507284582,0.571144104,0.69638145,26.16926193,26.8097229,26.67352486,26.68918991,26.78684235,55.04689789,302.0196838,9.402647018,0.166834787,0.73115468,0.37190488,0.159946144,0.167513132,0.14900054,0.101804942,0.334549099,0.099364512,0.106399022,0.094773591,0.06259498,30.44900131,30.85574341,30.64107323,30.85079575,30.63878822,26.38352203,26.77928162,26.85254669,27.01955986,26.94691849,22.37165833,22.74949455,23.11005592,23.22867584,23.30907059,0.124115199,21.36572075,22.14349556,22.23964119,22.53987312,22.87445068,4.287861824,4.382349491,4.256365776,4.198032379,4.217520237,72.26287842,58.07086182,54.50353241,97.18309021,92.69554901,1223.133911,919.2770386,1142.916016,1786.006226,1758.984619,26.88017654,27.19913101,27.79475594,27.24070358,25.57499886,24.80573082,23.97904968,24.10590553,24.48277664,25.56361389,26.19313431,26.80503654,14.65917969,960.8572998,1201.062744,1260.769531,1127.315674,1397.566284,4847.537598,5506.743164,6237.094727,7022.746582,7782.847168,225.8315277,256.5418396,290.5666199,327.1676636,362.5783691,10.20247364,8.919204712,9.150526047,12.28643608,11.88774014
KE202200000088,2022,88,776.5120239,883.5740967,1008.034546,1151.059814,1057.749268,16.88015938,13.31933308,12.96163177,23.17870903,22.45199013,30.17670441,30.85024261,30.81399345,30.69638824,30.80892372,8.213108063,8.234027863,7.669444561,7.764540195,7.460156441,2,14.56152153,0.376934648,0.377119422,0.35730955,0.375000507,0.372178763,0,0,0,0,0,40.50954437,8,0,0.040559847,0.167035922,0.476721942,0.56198436,0.683151007,26.08234978,26.72675323,26.74446106,26.87487793,27.07444191,56.57850647,214.6321564,7.735115528,0.326610148,1.038897634,0.357973874,0.196527094,0.176824659,0.143325642,0.10226845,0.317243636,0.132605523,0.114849709,0.089504309,0.062547624,30.52486992,30.92894936,30.72226524,30.93198776,30.71731758,26.39283943,26.78993034,26.86319542,27.03020859,26.95889854,22.31176376,22.69492149,23.05282211,23.16744804,23.25716209,1.729142785,21.98799133,22.60326385,22.67493057,23.05336761,23.3399601,4.297178745,4.387673855,4.267014027,4.20868063,4.224175453,72.5370636,58.44088745,55.3074646,97.5517807,94.84114838,1255.359253,923.2718506,1169.44104,1790.149902,1994.351318,26.92617989,27.25115776,27.86984634,27.30197525,25.68437386,24.87237549,24.03654861,24.19165421,24.55797005,25.65162277,26.32101631,26.88784027,1.351211905,3457.299316,4617.188477,5398.794434,5507.293945,6300.805176,18473.57617,20985.75391,23769.06445,26763.12109,29659.80273,1390.608154,1579.713623,1789.22876,2014.60791,2232.657227,9.984453201,8.748567581,8.975364685,11.85558605,11.71018219
KE202200000089,2022,89,164.5732117,187.2638397,213.6418457,243.9544678,277.6783752,16.36930847,12.77987194,12.23763943,22.48943901,20.56820679,30.65227318,33.10284424,32.19722366,31.85979271,31.46628952,7.970789909,8.015929222,7.415668488,7.488411427,7.23398447,2,145.8515472,0.406853974,0.358586609,0.375247926,0.375123084,0.43112433,0,0,0,0,0,32.07927704,8,0.189650282,0.039229121,0.140343979,0.443464309,0.538776934,0.656202257,25.64767075,27.49993134,27.18066025,26.98567772,26.98614502,49.83727264,126.4279709,44.86842346,0.278148532,5.128651619,0.444030672,0.137346834,0.159026712,0.175143421,0.116557159,0.423116982,0.081275292,0.099088028,0.12005017,0.075626813,30.35438347,30.72525978,30.54201317,30.74340248,30.54071236,26.34010506,26.69331551,26.81254387,26.97851563,26.90004349,22.38359451,22.70933151,23.12634659,23.25499153,23.30672836,0.043237742,20.64306831,21.89701462,22.16409683,22.11156273,22.50600052,4.307986259,4.391797066,4.27799511,4.216927052,4.23993063,70.51874542,56.12660599,52.35256195,94.83633423,87.2077713,1201.105713,784.3128662,1048.373779,1650.674561,1513.224731,26.05434799,26.56035614,27.26720047,26.64288139,25.02339745,24.14651871,23.321455,23.48917007,23.87302399,24.93267441,25.59576035,26.10979462,17.46484375,569.0618286,841.7678833,942.5935059,984.076355,1060.614746,3174.377441,3606.053467,4084.319336,4598.79834,5096.544922,147.8559265,167.9624939,190.2391357,214.2024994,237.3865051,10.38750935,9.093402863,9.284913063,12.64340305,12.01761723
KE202200000090,2022,90,503.0892639,572.453064,653.0888672,745.7525024,824.1804199,16.86654091,13.28522682,12.88350487,23.16420937,22.21552277,30.56194496,31.21807861,30.84218788,30.70384216,30.60427094,8.145225525,8.170139313,7.600231647,7.693330765,7.394936562,2,25.23729897,0.409934759,0.402870595,0.392281115,0.410920352,0.42466417,0,0,0,0,0,41.75254059,8,0,0.04823621,0.191904575,0.511799812,0.584201396,0.704643667,26.08229828,26.76192093,26.63119316,26.71708298,26.83212662,57.12251282,438.3147583,11.37507057,0.224885851,0.722422898,0.378899008,0.185057819,0.177708343,0.151553616,0.105063833,0.342994928,0.121697702,0.115646489,0.096749015,0.06489218,30.48693657,30.89234734,30.68166924,30.89139175,30.6780529,26.38817978,26.78460693,26.8578701,27.02488518,26.95290756,22.34171104,22.72220802,23.08143806,23.1980629,23.28311729,0.674372911,21.6026516,22.30576324,22.42019653,22.73032379,23.0599823,4.292520523,4.385011673,4.261689663,4.203356743,4.220848083,72.39997101,58.25587463,54.9054985,97.36743927,93.76834869,1239.07312,922.2645264,1161.737427,1795.904541,1839.874878,26.92174149,27.24005508,27.84416771,27.28260422,25.63969994,24.850914,24.01944542,24.1596489,24.52886391,25.61756134,26.26514244,26.86016655,4.151692867,2209.346191,2792.736816,3115.533203,2921.824219,3371.851807,12006.50586,13639.24219,15448.19629,17394.11914,19276.75391,576.6409302,655.0569458,741.9362183,835.3937988,925.8117676,10.0934639,8.833886147,9.062945366,12.07101059,11.79896069
KE202200000091,2022,91,145.5379944,165.604126,188.9311676,215.7377014,262.8641357,16.4751339,12.97770882,12.71357918,22.8128891,22.08149719,29.51511383,30.28989601,30.57364655,30.41114616,30.17396164,8.298176765,8.319791794,7.754036427,7.847786427,7.536718845,2,25.15526962,0.370843202,0.332051575,0.337288022,0.36266771,0.380909294,0,0,0,0,0,30.82367325,8,0,0.046677217,0.196621224,0.513736486,0.605616689,0.717156112,25.46948814,26.29541779,26.53619766,26.5939064,26.61901474,56.46893311,160.2079163,33.03765488,0.83504796,9.037369728,0.289039969,0.165222108,0.146625385,0.125907868,0.084949873,0.293960631,0.118107706,0.097673655,0.081493124,0.053664766,30.51823044,30.9298172,30.71119881,30.91913986,30.69843864,26.34335899,26.74726486,26.81015587,26.97552109,26.90221405,22.22005272,22.61002731,22.95716286,23.07135582,23.16171837,0.126906499,21.42386436,22.30093765,22.49875069,22.77666664,23.06406593,4.299479485,4.392578125,4.268750191,4.212239742,4.222786427,70.83450317,57.00559998,54.27109528,96.0933609,93.24544525,1358.066528,950.3770752,1270.755737,1839.812378,2013.680786,26.78428078,27.18043518,27.87153625,27.27775955,25.80971909,24.80960083,23.91512489,24.10224533,24.62226105,25.69971848,26.45670319,26.90123558,18.48144531,5264.183594,6653.284668,7282.419434,6600.844727,7639.769531,6423.130371,7296.597168,8264.333984,9305.34668,10312.50195,306.7759094,348.4936523,394.7138367,444.4337769,492.5366516,10.01619816,8.79861927,9.019205093,11.89593697,11.78440094
KE202200000092,2022,92,682.1260986,776.1746826,885.5067749,1011.147095,1142.458374,16.71461296,13.1757803,12.84526062,23.05092049,22.26425362,30.08011436,30.69850731,30.77475739,30.63111115,30.7481575,8.239670753,8.262152672,7.695789814,7.788845539,7.483073235,2,20.45801163,0.391349435,0.365334719,0.359842539,0.375797391,0.378384709,0,0,0,0,0,42.92955399,8,0,0.047441151,0.198913425,0.518762469,0.60218823,0.715720236,25.94219589,26.56928825,26.69532967,26.75907898,26.97305679,54.34529877,342.0979919,33.78791046,0.65343523,4.930652142,0.343841434,0.178854898,0.15899305,0.132003754,0.091751777,0.299740136,0.115744524,0.098913386,0.080123328,0.054737628,30.52482605,30.93563461,30.71970558,30.92790794,30.71128464,26.37903595,26.78242111,26.84782982,27.01406288,26.94170952,22.28515625,22.67348099,23.02391624,23.13906288,23.22821236,1.719971895,21.80428123,22.4400692,22.61590195,22.88704872,23.19795609,4.29774332,4.389192581,4.267361164,4.209635735,4.223567963,71.83511353,57.83103561,54.81536484,97.03598785,94.03459167,1318.901367,935.9806519,1213.815918,1841.609009,2004.565186,26.89546585,27.25193596,27.88646507,27.31207848,25.7915802,24.85097313,23.97733879,24.15957832,24.61237335,25.69948196,26.43381691,26.91275215,5.537409782,5264.183594,6653.284668,7282.419434,6600.844727,7639.769531,31409.89258,35681.25,40413.60547,45504.28125,50429.39453,1522.454102,1729.489014,1958.868774,2205.616455,2444.339355,10.01637173,8.78190136,8.996124268,11.89149284,11.75021648
KE202200000093,2022,93,682.1260986,776.1746826,885.5067749,1011.147095,1142.458374,16.71461296,13.1757803,12.84526062,23.05092049,22.26425362,30.08011436,30.69850731,30.77475739,30.63111115,30.7481575,8.239670753,8.262152672,7.695789814,7.788845539,7.483073235,2,20.45801163,0.391349435,0.365334719,0.359842539,0.375797391,0.378384709,0,0,0,0,0,42.92955399,8,0,0.047441151,0.198913425,0.518762469,0.60218823,0.715720236,25.94219589,26.56928825,26.69532967,26.75907898,26.97305679,54.34529877,342.0979919,33.78791046,0.65343523,4.930652142,0.343841434,0.178854898,0.15899305,0.132003754,0.091751777,0.299740136,0.115744524,0.098913386,0.080123328,0.054737628,30.52482605,30.93563461,30.71970558,30.92790794,30.71128464,26.37903595,26.78242111,26.84782982,27.01406288,26.94170952,22.28515625,22.67348099,23.02391624,23.13906288,23.22821236,1.719971895,21.80428123,22.4400692,22.61590195,22.88704872,23.19795609,4.29774332,4.389192581,4.267361164,4.209635735,4.223567963,71.83511353,57.83103561,54.81536484,97.03598785,94.03459167,1318.901367,935.9806519,1213.815918,1841.609009,2004.565186,26.89546585,27.25193596,27.88646507,27.31207848,25.7915802,24.85097313,23.97733879,24.15957832,24.61237335,25.69948196,26.43381691,26.91275215,5.537409782,5264.183594,6653.284668,7282.419434,6600.844727,7639.769531,31409.89258,35681.25,40413.60547,45504.28125,50429.39453,1522.454102,1729.489014,1958.868774,2205.616455,2444.339355,10.01637173,8.78190136,8.996124268,11.89149284,11.75021648
KE202200000094,2022,94,682.1260986,776.1746826,885.5067749,1011.147095,1142.458374,16.71461296,13.1757803,12.84526062,23.05092049,22.26425362,30.08011436,30.69850731,30.77475739,30.63111115,30.7481575,8.239670753,8.262152672,7.695789814,7.788845539,7.483073235,2,20.45801163,0.391349435,0.365334719,0.359842539,0.375797391,0.378384709,0,0,0,0,0,42.92955399,8,0,0.047441151,0.198913425,0.518762469,0.60218823,0.715720236,25.94219589,26.56928825,26.69532967,26.75907898,26.97305679,54.34529877,342.0979919,33.78791046,0.65343523,4.930652142,0.343841434,0.178854898,0.15899305,0.132003754,0.091751777,0.299740136,0.115744524,0.098913386,0.080123328,0.054737628,30.52482605,30.93563461,30.71970558,30.92790794,30.71128464,26.37903595,26.78242111,26.84782982,27.01406288,26.94170952,22.28515625,22.67348099,23.02391624,23.13906288,23.22821236,1.719971895,21.80428123,22.4400692,22.61590195,22.88704872,23.19795609,4.29774332,4.389192581,4.267361164,4.209635735,4.223567963,71.83511353,57.83103561,54.81536484,97.03598785,94.03459167,1318.901367,935.9806519,1213.815918,1841.609009,2004.565186,26.89546585,27.25193596,27.88646507,27.31207848,25.7915802,24.85097313,23.97733879,24.15957832,24.61237335,25.69948196,26.43381691,26.91275215,5.537409782,5264.183594,6653.284668,7282.419434,6600.844727,7639.769531,31409.89258,35681.25,40413.60547,45504.28125,50429.39453,1522.454102,1729.489014,1958.868774,2205.616455,2444.339355,10.01637173,8.78190136,8.996124268,11.89149284,11.75021648
KE202200000095,2022,95,186.2378998,211.9155731,241.766037,276.0690613,298.3225708,13.40319061,10.19934559,9.726377487,17.69347,13.83979034,32.37228394,33.6025238,32.78081131,33.5088768,32.33445358,7.862109661,7.939583302,7.274291515,7.267332077,7.302749157,2,10.41113091,0.272368193,0.24525781,0.288621545,0.238755316,0.27835238,0,0,0,0,0,33.35375214,6,0,0.051483423,0.123381622,0.471323222,0.518571377,0.619778574,27.08893204,28.08269691,27.72537041,28.25229836,28.0022049,29.59141541,48.57133865,26.4292717,0.082669824,3.861277342,0.463378727,0.108646125,0.015500958,0.037310805,0.083197154,0.448221445,0.060754094,0.007328245,0.018808842,0.054189529,30.81106758,30.93007851,31.0684185,31.23609734,31.16004181,26.85208321,26.93427467,27.4044857,27.57362556,27.48297119,22.94895935,22.99049568,23.79412651,23.96876526,23.85729218,0.117072277,21.80558014,22.56287003,22.6699295,22.995718,23.6699543,4.632219315,4.647728443,4.636805534,4.579861164,4.602387428,62.08651733,47.40379333,45.09931946,81.033638,63.69607925,811.9234619,740.1255493,996.5141602,1124.746826,1048.220215,26.14313316,26.82731247,28.10170937,27.78134918,26.11912727,24.78765488,24.03654289,24.5670929,25.30023384,26.05428696,26.27301407,25.98856354,65.41373444,649.8063354,765.2424927,780.4029541,1265.60498,1463.114624,1170.764648,1329.974121,1506.366821,1696.115356,1879.692871,58.13749313,66.04347229,74.80272675,84.22520447,93.34124756,8.83039856,7.905815601,8.065106392,11.39049435,10.18785286
KE202200000096,2022,96,117.3251648,133.5014343,152.306488,173.9165192,216.7870483,13.83239079,10.64378643,10.25477695,18.18128014,15.04360867,30.64727211,31.7429409,31.05474663,31.35329819,31.10423851,8.013151169,8.081250191,7.434823513,7.427286148,7.42381382,2,9.052083015,0.307223529,0.274257213,0.291929394,0.268431783,0.296640784,0,0,0,0,0,38.01805115,7,0,0.047983509,0.125915244,0.471967906,0.561503768,0.647115052,26.3132,27.25004005,27.00223351,27.28655624,27.34008598,22.36932182,81.7069931,27.72530174,0.125767857,3.22025156,0.454995692,0.105920233,0.01770529,0.034987904,0.07913518,0.443123579,0.058708295,0.008397104,0.0175202,0.052144367,30.77599907,30.94153595,31.01622009,31.18551826,31.08943939,26.73819542,26.87744522,27.27832794,27.44642639,27.35461617,22.7628479,22.86028671,23.5813942,23.75823212,23.66562462,0.07589373,21.97912788,22.75714111,22.94972229,23.21981621,23.57593346,4.604325771,4.626316547,4.595139027,4.535416603,4.561762333,63.68883133,49.24152374,47.12212372,82.45967865,68.62536621,981.8742065,836.1446533,1091.190308,1091.615723,1122.320435,25.95812988,26.54633331,27.796978,27.43886948,25.73861122,24.34903717,23.70270157,24.11956215,24.91565704,25.79162598,25.9848938,25.63450241,60.98820496,750.12146,1099.588257,1130.898315,1243.204712,1533.041626,3639.958496,4134.948242,4683.360352,5273.297363,5844.047363,169.4261475,192.4660187,217.9925079,245.4518127,272.0180359,8.777482033,7.788732529,8.07883358,11.21695232,10.24308395
KE202200000097,2022,97,111.6287079,127.0195847,144.9115906,165.4723969,196.0213013,14.14200497,10.95422363,10.58801079,18.59467125,15.96562386,30.00325775,32.39426804,31.68211746,32.93395996,30.79667091,8.152300835,8.216667175,7.574956894,7.56727457,7.529079914,2,16.57909966,0.38671571,0.360422224,0.375098944,0.351636618,0.429417193,0,0,0,0,0,35.80997086,7,0.349913418,0.055340514,0.143086508,0.497841626,0.598172307,0.659942567,25.71409035,27.4166851,27.05053902,27.85310745,26.81406403,26.6716671,66.53929138,33.64634705,0.102109589,3.96470952,0.531682909,0.168082178,0.047311597,0.073318288,0.117207564,0.562476635,0.10651923,0.02372155,0.039683394,0.082171172,30.70056534,30.86662292,30.9267807,31.09509659,30.97873306,26.59166718,26.73684883,27.12178802,27.28823853,27.19474792,22.54826355,22.64995766,23.35182381,23.52782249,23.44965363,0,21.42492294,22.43909836,22.41895866,22.77225685,22.83145714,4.577908039,4.591796875,4.56111145,4.495139122,4.52382803,64.74079895,50.29956436,48.29310226,83.58563232,72.22573853,1210.974609,984.3102417,1228.60083,1388.414917,1336.087036,26.06456375,26.72655487,27.59301758,26.92650223,25.41680717,24.2183075,23.3942585,23.64861298,24.38968658,25.50368309,26.26749611,26.30517006,70.30664063,290.2431641,350.4816284,399.0287781,373.1779785,438.5912476,2653.963135,3014.869385,3414.727295,3844.861328,4261.006348,123.5463486,140.3471375,158.9611816,178.9846191,198.3568573,8.885225296,7.864045143,8.171710014,11.11190033,10.43717003
KE202200000098,2022,98,57.90583801,65.88964081,75.17086792,85.83650208,92.20685577,13.24305916,10.18636227,9.854743004,17.83528709,14.90685654,30.00390244,33.30913162,31.94968796,32.1322937,30.81264114,8.320790291,8.397916794,7.715147972,7.710156441,7.68446207,2,121.3876877,0.408052266,0.330197036,0.388340443,0.38349843,0.431622356,0,0,0,0,0,30.37351227,7,0.043735743,0.049058221,0.114742555,0.415293604,0.528854728,0.606460571,25.07257652,27.41798592,26.68050385,26.75385475,26.42569351,13.69378853,21.46217155,16.83059692,0.034838442,4.021523476,0.480723411,0.137126982,0.027383413,0.065192349,0.100326426,0.476497471,0.082164355,0.013267226,0.034840807,0.065886095,30.71697044,30.78667641,30.94700623,31.11028671,30.99453163,26.52708244,26.56193542,27.06675339,27.22721481,27.13493919,22.39618111,22.38875961,23.2318573,23.40013123,23.31007004,0,20.14125061,21.52684021,21.41131973,21.3754158,22.03874397,4.622612953,4.603862762,4.617361069,4.540972233,4.569401264,61.21753311,46.89661407,45.50291061,80.9895401,68.11540985,923.8308105,751.8520508,972.5606079,1033.208252,1108.598267,26.42505455,27.01273155,27.48849487,26.90877914,25.19610023,24.04388809,23.14755249,23.32307816,24.08767891,25.35800743,26.21235657,26.61996078,121.9580078,117.6210938,190.0032806,211.0890503,158.5332489,173.7834167,311.503418,353.8640442,400.7965088,451.2826233,500.12677,14.49929237,16.47101784,18.65554428,21.00547981,23.27898788,9.045537949,8.112898827,8.225546837,11.14986992,10.63984394
KE202200000099,2022,99,42.62897873,48.50647736,55.33910751,63.19090652,73.75881195,14.38359833,11.11068249,10.55749989,19.01956558,16.34587479,31.08499908,35.09395981,33.49614716,33.68125153,32.25052261,8.199608803,8.272916794,7.607161522,7.599740028,7.53515625,2,104.5849533,0.376425594,0.295338005,0.337650001,0.328826576,0.388080627,0,0,0,0,0,32.31367874,7,0.155519411,0.045768607,0.119755879,0.427910447,0.550224602,0.61995542,25.74869347,28.41536522,27.60270882,27.78072929,27.28036499,18.31411552,32.73501968,20.13311768,0.040893901,3.592712879,0.473338783,0.125944048,0.041209191,0.080068544,0.100570314,0.463490754,0.073375694,0.020451909,0.043932032,0.065152049,30.49856758,30.55924416,30.71888161,30.88007927,30.74244881,26.36874962,26.40325546,26.89244843,27.05742264,26.96028709,22.29895973,22.28632927,23.11171913,23.28034019,23.20729256,0,20.41238594,21.73677063,21.70927048,21.88020706,22.31020927,4.541015625,4.513932228,4.53125,4.452083588,4.478775978,65.31614685,50.15286255,47.83867264,84.67669678,73.2095108,889.8131714,656.7507324,793.4385376,1014.689087,979.5581055,26.29831505,26.75833702,27.334589,26.55941963,25.19140434,24.16695786,23.4061451,23.79013062,24.35142899,25.00435448,26.01590157,26.48515701,67.59082031,138.6304169,211.3258209,235.675293,232.449295,222.5110626,933.7374268,1060.714233,1201.395264,1352.728271,1499.139526,43.46876144,49.37997818,55.92917633,62.97425842,69.79022217,9.421510696,8.43359375,8.484087944,11.19966125,10.9802599
KE202200000100,2022,100,258.7164001,294.387085,335.8545227,383.5072937,439.7887573,14.67689133,11.42579651,11.02861691,19.28210068,17.02817726,29.29878807,30.55055618,30.26635361,30.78458405,29.56673622,8.181509972,8.241059303,7.610286713,7.607204914,7.530946255,2,18.45215034,0.458469719,0.441650003,0.428613514,0.416284025,0.469980836,0,0,0,0,0,44.69689941,7,0,0.054056942,0.140972659,0.479823053,0.609823823,0.655834734,25.54926109,26.61899376,26.4578476,26.78484344,26.37533188,27.70975685,91.15956116,36.39215088,0.123311408,3.506756306,0.504781961,0.142908603,0.076152116,0.100926101,0.115539461,0.510401785,0.085282072,0.039984621,0.057818368,0.078284495,30.61063385,30.79800415,30.82539177,30.99561691,30.86033058,26.48619843,26.65807343,27.00451469,27.17118073,27.07712746,22.42912292,22.5569458,23.21510506,23.38841248,23.32938385,0.157374486,21.79973412,22.68742943,22.64933968,22.78510475,23.18392563,4.532248497,4.548350811,4.508941174,4.440581799,4.470095634,66.51931763,51.96853256,49.72739029,85.62374115,76.1175766,1289.880859,1000.125366,1192.460815,1682.941528,1557.376587,26.59617996,27.16068268,27.45724869,26.80754471,25.08341026,24.11495399,23.30879211,23.52404785,24.3411026,25.38148117,26.40160751,26.80124283,38.22565079,490.1656189,764.295166,941.9349976,837.9919434,996.800293,6006.776367,6823.624023,7728.631836,8702.164063,9644.035156,279.6712036,317.703064,359.8395691,405.1665344,449.0193787,9.072508812,8.000624657,8.320446968,11.16214848,10.66608906
KE202200000101,2022,101,2491.413574,2834.918945,3234.246338,3693.137939,3361.323975,14.41327286,11.22258568,10.90511894,18.86882019,16.59567833,30.29800415,31.67703629,31.2829628,31.74457169,30.65353775,8.197873116,8.256250381,7.628573418,7.620341778,7.565480709,2,21.51464272,0.366968274,0.342863649,0.326221645,0.313926607,0.368238956,0,0,0,0,0,59.18094254,7,0,0.052477222,0.131506234,0.477445543,0.598406613,0.647975266,26.02724075,27.18034172,27.00894737,27.33886528,26.92259598,25.86581612,147.0278778,41.98671722,0.104770288,3.48167038,0.459005833,0.119241878,0.041290332,0.061492275,0.092811644,0.44699052,0.067560583,0.020414297,0.032406591,0.060788106,30.69613838,30.89917564,30.91483116,31.08482361,30.96096611,26.5625,26.75105667,27.08666229,27.25337219,27.15947723,22.49826431,22.64292717,23.28625679,23.46448326,23.39548683,3.186089993,21.75647736,22.68364716,22.73493195,22.93315887,23.19165421,4.563353539,4.586039066,4.538888931,4.473611355,4.504123211,65.77285767,51.46721649,49.49712372,84.41176605,74.74897766,1223.535889,984.2903442,1187.234375,1458.10083,1396.732544,26.26216125,26.93132401,27.4091568,26.67558098,25.07892036,24.00589561,23.19721413,23.38261795,24.18134689,25.26814079,26.33670425,26.64539528,41.21107864,8592.774414,10573.19727,12427.36719,12286.80273,14273.76855,43815.08594,49773.39453,56374.77344,63475.98828,70346.25,2063.016846,2343.561523,2654.38501,2988.743164,3312.226807,8.811857224,7.751301765,8.152584076,11.02653599,10.40627861
